;a;b;operation;calculated;cumulative;result;proof_size;seconds;response
prove_54;94;68;Mul;6392;138374;6392.0;841;0.06776058299874421;{'verificationValue': 6392.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAGAAAANjM5Mi4wAAAvAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCw0LDAsMCwwLDAsMCwwLDAsMCwxMjgsMjYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MSwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAEABAAAAAAAABgAAADYzOTIuMAAALwEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsNCwwLDAsMCwwLDAsMCwwLDAsMTI4LDI2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjEsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_55;68;52;Mul;3536;141910;3536.0;841;0.0682007089999388;{'verificationValue': 3536.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAGAAAAMzUzNi4wAAAvAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCw0LDAsMCwwLDAsMCwwLDAsMCwxMjgsMjYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MSwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAEABAAAAAAAABgAAADM1MzYuMAAALwEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsNCwwLDAsMCwwLDAsMCwwLDAsMTI4LDI2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjEsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_56;44;75;Mul;3300;145210;3300.0;841;0.06774575000054028;{'verificationValue': 3300.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAGAAAAMzMwMC4wAAAvAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCw0LDAsMCwwLDAsMCwwLDAsMCwxMjgsMjYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MSwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAEABAAAAAAAABgAAADMzMDAuMAAALwEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsNCwwLDAsMCwwLDAsMCwwLDAsMTI4LDI2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjEsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_57;57;47;Mul;2679;147889;2679.0;841;0.06900716599920997;{'verificationValue': 2679.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAGAAAAMjY3OS4wAAAvAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCw0LDAsMCwwLDAsMCwwLDAsMCwxMjgsMjYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MSwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAEABAAAAAAAABgAAADI2NzkuMAAALwEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsNCwwLDAsMCwwLDAsMCwwLDAsMTI4LDI2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjEsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_58;1;94;Mul;94;147983;94.0;833;0.06812162499954866;{'verificationValue': 94.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAPAEAAAAAAAAEAAAAOTQuMC8BAAB7Indhc19maXJzdF9ldmVudCI6dHJ1ZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDQsMCwwLDAsMCwwLDAsMCwwLDEyOCwyNiwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjoxLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAPAEAAAAAAAAEAAAAOTQuMC8BAAB7Indhc19maXJzdF9ldmVudCI6dHJ1ZSwiaW1hZ2VfaWQiOlsyOTQ4NjMwNzkyLDI0ODIxMzY3MTEsMTUxMjYxODY5MiwzMTk3MDgyNDE4LDgyMDk2Mzg2OCw0NjMyNDMwMDUsMjgxNTEzMDA0NSwzODM1MzU0NjU3XSwicWYiOnsiYiI6WzAsNCwwLDAsMCwwLDAsMCwwLDQsMCwwLDAsMCwwLDAsMCwwLDEyOCwyNiwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDBdLCJsIjoxLCJxIjo2LCJyIjo3fX0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA='}}
prove_59;22;23;Mul;506;148489;506.0;841;0.06830050000098709;{'verificationValue': 506.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAFAAAANTA2LjAAAAAvAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCw0LDAsMCwwLDAsMCwwLDAsMCwxMjgsMjYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MSwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAEABAAAAAAAABQAAADUwNi4wAAAALwEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsNCwwLDAsMCwwLDAsMCwwLDAsMTI4LDI2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjEsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_60;7;42;Mul;294;148783;294.0;841;0.06959254200046416;{'verificationValue': 294.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAFAAAAMjk0LjAAAAAvAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCw0LDAsMCwwLDAsMCwwLDAsMCwxMjgsMjYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MSwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAEABAAAAAAAABQAAADI5NC4wAAAALwEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsNCwwLDAsMCwwLDAsMCwwLDAsMTI4LDI2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjEsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_61;29;18;Mul;522;149305;522.0;841;0.06842858399977558;{'verificationValue': 522.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAFAAAANTIyLjAAAAAvAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCw0LDAsMCwwLDAsMCwwLDAsMCwxMjgsMjYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MSwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAEABAAAAAAAABQAAADUyMi4wAAAALwEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsNCwwLDAsMCwwLDAsMCwwLDAsMTI4LDI2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjEsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_62;97;21;Mul;2037;151342;2037.0;841;0.06825637499969162;{'verificationValue': 2037.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAGAAAAMjAzNy4wAAAvAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCw0LDAsMCwwLDAsMCwwLDAsMCwxMjgsMjYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MSwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAEABAAAAAAAABgAAADIwMzcuMAAALwEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsNCwwLDAsMCwwLDAsMCwwLDAsMTI4LDI2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjEsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_63;50;76;Mul;3800;155142;3800.0;841;0.06821883300108311;{'verificationValue': 3800.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAGAAAAMzgwMC4wAAAvAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCw0LDAsMCwwLDAsMCwwLDAsMCwxMjgsMjYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MSwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAEABAAAAAAAABgAAADM4MDAuMAAALwEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsNCwwLDAsMCwwLDAsMCwwLDAsMTI4LDI2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjEsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
prove_64;6;22;Mul;132;155274;132.0;841;0.06728616600048554;{'verificationValue': 132.0, 'proof': {'imageId': [2948630792, 2482136711, 1512618692, 3197082418, 820963868, 463243005, 2815130045, 3835354657], 'receipt': 'AwAAAAAAAAAAAAAAxAciAPPsD8genbvcCN2DvDmorNgPyU2p6hAM/h+8IU0pSDuhAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAQAEAAAAAAAAFAAAAMTMyLjAAAAAvAQAAeyJ3YXNfZmlyc3RfZXZlbnQiOnRydWUsImltYWdlX2lkIjpbMjk0ODYzMDc5MiwyNDgyMTM2NzExLDE1MTI2MTg2OTIsMzE5NzA4MjQxOCw4MjA5NjM4NjgsNDYzMjQzMDA1LDI4MTUxMzAwNDUsMzgzNTM1NDY1N10sInFmIjp7ImIiOlswLDQsMCwwLDAsMCwwLDAsMCw0LDAsMCwwLDAsMCwwLDAsMCwxMjgsMjYsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwXSwibCI6MSwicSI6NiwiciI6N319AAAAAAAAAAAAAAAAAEABAAAAAAAABQAAADEzMi4wAAAALwEAAHsid2FzX2ZpcnN0X2V2ZW50Ijp0cnVlLCJpbWFnZV9pZCI6WzI5NDg2MzA3OTIsMjQ4MjEzNjcxMSwxNTEyNjE4NjkyLDMxOTcwODI0MTgsODIwOTYzODY4LDQ2MzI0MzAwNSwyODE1MTMwMDQ1LDM4MzUzNTQ2NTddLCJxZiI6eyJiIjpbMCw0LDAsMCwwLDAsMCwwLDAsNCwwLDAsMCwwLDAsMCwwLDAsMTI4LDI2LDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMCwwLDAsMF0sImwiOjEsInEiOjYsInIiOjd9fQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=='}}
